name,price,url,warning_text,img_src
Barefoot Contessa Back to Basics,£28.01,http://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/29/b1/29b1f537504f37527f1bf8182559684e.jpg
Batman: Europa,£32.01,http://books.toscrape.com/catalogue/batman-europa_668/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/dc/f7/dcf7314eb8526366ae9179d1f94bc78e.jpg
Brain on Fire: My Month of Madness,£49.32,http://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/03/2c/032c97318d71f028d40ab6f5d2ae023f.jpg
Buying In: The Secret Dialogue Between What We Buy and Who We Are,£37.80,http://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/db/36/db3686ef6b30490998c1b24dbdf730d8.jpg
Carrie,£46.23,http://books.toscrape.com/catalogue/carrie_671/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6b/79/6b794e3dc0a32702b2132e2195f6c30f.jpg
"Carry On, Warrior: Thoughts on Life Unarmed",£31.85,http://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d1/6b/d16b11b4c957d39bea33a43a96bf9e4c.jpg
Catching Jordan (Hundred Oaks),£50.83,http://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f4/8b/f48b76634af0040d4eea1ee896d3676b.jpg
Cell,£20.29,http://books.toscrape.com/catalogue/cell_674/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/03/da/03da11f81eda5e742df8a39e90c21c70.jpg
City of Ashes (The Mortal Instruments #2),£47.27,http://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f0/90/f090a59e89a8d38bb1bcdc2137b18262.jpg
City of Bones (The Mortal Instruments #1),£43.28,http://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7e/98/7e987ded586edb92faf57a0af78f1498.jpg
City of Glass (The Mortal Instruments #3),£56.02,http://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/10/66/106624e3f3bf865390255be16dfb71d8.jpg
City of Fallen Angels (The Mortal Instruments #4),£11.23,http://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/21/46/2146903b83225c6a74b42a0f19a54e5d.jpg
A Time of Torment (Charlie Parker #14),£48.35,http://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f1/37/f137a410ed7d6fcfce17d081caf97915.jpg
Abstract City,£56.37,http://books.toscrape.com/catalogue/abstract-city_658/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5f/5e/5f5e2741d6c84f05fdd5adf8ba0d5642.jpg
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",£10.90,http://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/bd/b8/bdb8adf93cb0a6778930ccd543dd9b37.jpg
All the Light We Cannot See,£29.87,http://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a6/96/a696c1d6bb1ff8f65f51a116160b2aef.jpg
A Study in Scarlet (Sherlock Holmes #1),£16.73,http://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/27/40/274003f2720f82844873945b87af6c19.jpg
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",£56.48,http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/07/5f/075fff6094c0805f9f6b9e12561aeb87.jpg
The Silent Sister (Riley MacPherson #1),£46.29,http://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/98/df/98df70802a22c17dac6026645da4ab87.jpg
The Star-Touched Queen,£32.30,http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/dc/57/dc57f908a0a2e130a5c065893a9005dd.jpg
Tipping Point for Planet Earth: How Close Are We to the Edge?,£37.55,http://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8e/cb/8ecbec21e76445ee83229a439e22aeaa.jpg
Will You Won't You Want Me?,£13.86,http://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b9/ef/b9efe934eaeb1f51ad31a971188d7bc3.jpg
13 Hours: The Inside Account of What Really Happened In Benghazi,£27.06,http://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/db/8d/db8dda82c57fd0c2b466d40c04ed6075.jpg
Rook,£37.86,http://books.toscrape.com/catalogue/rook_647/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/64/ab/64ab238bea10c4f25fa5bc9129a35370.jpg
My Kitchen Year: 136 Recipes That Saved My Life,£11.53,http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/70/48/7048787b6fdc04627217bf39465acb7e.jpg
Searching for Meaning in Gailana,£38.73,http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9e/b4/9eb4396139c421fc9f832011c68adb2c.jpg
A Brush of Wings (Angels Walking #3),£55.51,http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/19/11/1911d173c8e812518900af9aa16d9e46.jpg
1491: New Revelations of the Americas Before Columbus,£21.80,http://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2d/d2/2dd235d80326531092c70e191d630c7d.jpg
A Distant Mirror: The Calamitous 14th Century,£14.58,http://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d8/0a/d80ac19cd0aef94c5ac257b1eb3c1d37.jpg
"The Three Searches, Meaning, and the Story",£13.33,http://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/35/ec/35ec45c2c5ed5eceb29fe5823ee9744e.jpg
A Man Called Ove,£39.72,http://books.toscrape.com/catalogue/a-man-called-ove_653/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e9/e2/e9e22f047d6733f6c9dbbb8bf5342b09.jpg
A People's History of the United States,£40.79,http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/bd/93/bd930adc47ee0dc240f8134f70f431ad.jpg
The Midnight Watch: A Novel of the Titanic and the Californian,£26.20,http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d8/63/d8630e50f24c22765c9591a9297ff2e1.jpg
The Lonely City: Adventures in the Art of Being Alone,£33.26,http://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/79/66/79660d2683a90670aa014cae6e02b2dc.jpg
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,£59.15,http://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/39/a9/39a9cca83d84bff87903d4addbef4941.jpg
Murder at the 42nd Street Library (Raymond Ambler #1),£54.36,http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/19/74/19748437aac103dbdeb1918062728726.jpg
The Golden Condom: And Other Essays on Love Lost and Found,£39.43,http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e8/b4/e8b404939ad2b1cc9d896ba646919b17.jpg
Most Wanted,£35.28,http://books.toscrape.com/catalogue/most-wanted_623/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/fa/b5/fab5e650b19b76c5f5d1ce3a626376b1.jpg
No Love Allowed (Dodge Cove #1),£54.65,http://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/41/e1/41e1fc6ac1122d77a6308544dba8c21e.jpg
One with You (Crossfire #5),£15.71,http://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/98/f8/98f8b3354fc18ed6f42ff5c3f9b39056.jpg
Poisonous (Max Revere Novels #3),£26.80,http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8d/52/8d52227d29e03695ef755620078b7815.jpg
Psycho: Sanitarium (Psycho #1.5),£36.97,http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/91/98/9198cedbd37561f2aa343d3eb04ee703.jpg
Raspberry Pi Electronics Projects for the Evil Genius,£49.67,http://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/47/a4/47a4a73d7e52e43ea0550ddd5d9ed034.jpg
